Enter SFTP password: 
2026/03/13 11:16:03 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230121_142000.WAV: Copied (new)
2026/03/13 11:30:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_214000.WAV: Copied (new)
2026/03/13 11:30:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_220000.WAV: Copied (new)
2026/03/13 11:30:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_222000.WAV: Copied (new)
2026/03/13 11:30:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_224000.WAV: Copied (new)
2026/03/13 11:30:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_230000.WAV: Copied (new)
2026/03/13 11:31:09 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_232000.WAV: Copied (new)
2026/03/13 11:31:09 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_000000.WAV: Copied (new)
2026/03/13 11:31:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_234000.WAV: Copied (new)
2026/03/13 11:31:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_002000.WAV: Copied (new)
2026/03/13 11:31:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_004000.WAV: Copied (new)
2026/03/13 11:31:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_010000.WAV: Copied (new)
2026/03/13 11:31:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_012000.WAV: Copied (new)
2026/03/13 11:31:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_014000.WAV: Copied (new)
2026/03/13 11:31:21 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_024000.WAV: Copied (new)
2026/03/13 11:31:21 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_020000.WAV: Copied (new)
2026/03/13 11:31:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_032000.WAV: Copied (new)
2026/03/13 11:31:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_022000.WAV: Copied (new)
2026/03/13 11:31:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_034000.WAV: Copied (new)
2026/03/13 11:31:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_030000.WAV: Copied (new)
2026/03/13 11:31:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_042000.WAV: Copied (new)
2026/03/13 11:31:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_040000.WAV: Copied (new)
2026/03/13 11:31:33 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_044000.WAV: Copied (new)
2026/03/13 11:31:33 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_050000.WAV: Copied (new)
2026/03/13 11:31:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_054000.WAV: Copied (new)
2026/03/13 11:31:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_052000.WAV: Copied (new)
2026/03/13 11:31:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_060000.WAV: Copied (new)
2026/03/13 11:31:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_070000.WAV: Copied (new)
2026/03/13 11:31:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_062000.WAV: Copied (new)
2026/03/13 11:31:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_064000.WAV: Copied (new)
2026/03/13 11:31:45 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_072000.WAV: Copied (new)
2026/03/13 11:31:45 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_074000.WAV: Copied (new)
2026/03/13 11:31:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_080000.WAV: Copied (new)
2026/03/13 11:31:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_082000.WAV: Copied (new)
2026/03/13 11:31:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_084000.WAV: Copied (new)
2026/03/13 11:31:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_092000.WAV: Copied (new)
2026/03/13 11:31:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_090000.WAV: Copied (new)
2026/03/13 11:31:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_094000.WAV: Copied (new)
2026/03/13 11:31:57 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_100000.WAV: Copied (new)
2026/03/13 11:31:57 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_102000.WAV: Copied (new)
2026/03/13 11:31:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_104000.WAV: Copied (new)
2026/03/13 11:31:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_110000.WAV: Copied (new)
2026/03/13 11:31:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_112000.WAV: Copied (new)
2026/03/13 11:31:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_114000.WAV: Copied (new)
2026/03/13 11:31:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_120000.WAV: Copied (new)
2026/03/13 11:31:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_122000.WAV: Copied (new)
2026/03/13 11:32:09 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_130000.WAV: Copied (new)
2026/03/13 11:32:09 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_124000.WAV: Copied (new)
2026/03/13 11:32:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_132000.WAV: Copied (new)
2026/03/13 11:32:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_134000.WAV: Copied (new)
2026/03/13 11:32:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_142000.WAV: Copied (new)
2026/03/13 11:32:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_140000.WAV: Copied (new)
2026/03/13 11:32:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_150000.WAV: Copied (new)
2026/03/13 11:32:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_144000.WAV: Copied (new)
2026/03/13 11:32:21 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_152000.WAV: Copied (new)
2026/03/13 11:32:21 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_154000.WAV: Copied (new)
2026/03/13 11:32:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_162000.WAV: Copied (new)
2026/03/13 11:32:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_160000.WAV: Copied (new)
2026/03/13 11:32:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_164000.WAV: Copied (new)
2026/03/13 11:32:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_170000.WAV: Copied (new)
2026/03/13 11:32:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_172000.WAV: Copied (new)
2026/03/13 11:32:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_174000.WAV: Copied (new)
2026/03/13 11:32:33 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_180000.WAV: Copied (new)
2026/03/13 11:32:33 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_182000.WAV: Copied (new)
2026/03/13 11:32:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_190000.WAV: Copied (new)
2026/03/13 11:32:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_184000.WAV: Copied (new)
2026/03/13 11:32:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_194000.WAV: Copied (new)
2026/03/13 11:32:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_192000.WAV: Copied (new)
2026/03/13 11:32:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_200000.WAV: Copied (new)
2026/03/13 11:32:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_202000.WAV: Copied (new)
2026/03/13 11:32:45 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_204000.WAV: Copied (new)
2026/03/13 11:32:45 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_210000.WAV: Copied (new)
2026/03/13 11:32:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_214000.WAV: Copied (new)
2026/03/13 11:32:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_222000.WAV: Copied (new)
2026/03/13 11:32:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_212000.WAV: Copied (new)
2026/03/13 11:32:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_220000.WAV: Copied (new)
2026/03/13 11:32:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_224000.WAV: Copied (new)
2026/03/13 11:32:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_230000.WAV: Copied (new)
2026/03/13 11:32:57 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_232000.WAV: Copied (new)
2026/03/13 11:32:57 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230130_234000.WAV: Copied (new)
2026/03/13 11:32:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_000000.WAV: Copied (new)
2026/03/13 11:32:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_004000.WAV: Copied (new)
2026/03/13 11:32:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_002000.WAV: Copied (new)
2026/03/13 11:32:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_012000.WAV: Copied (new)
2026/03/13 11:32:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_010000.WAV: Copied (new)
2026/03/13 11:32:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_014000.WAV: Copied (new)
2026/03/13 11:33:09 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_020000.WAV: Copied (new)
2026/03/13 11:33:09 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_022000.WAV: Copied (new)
2026/03/13 11:33:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_024000.WAV: Copied (new)
2026/03/13 11:33:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_030000.WAV: Copied (new)
2026/03/13 11:33:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_032000.WAV: Copied (new)
2026/03/13 11:33:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_040000.WAV: Copied (new)
2026/03/13 11:33:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_034000.WAV: Copied (new)
2026/03/13 11:33:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_042000.WAV: Copied (new)
2026/03/13 11:33:21 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_044000.WAV: Copied (new)
2026/03/13 11:33:21 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_050000.WAV: Copied (new)
2026/03/13 11:33:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_052000.WAV: Copied (new)
2026/03/13 11:33:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_054000.WAV: Copied (new)
2026/03/13 11:33:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_060000.WAV: Copied (new)
2026/03/13 11:33:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_062000.WAV: Copied (new)
2026/03/13 11:33:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_064000.WAV: Copied (new)
2026/03/13 11:33:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_070000.WAV: Copied (new)
2026/03/13 11:33:33 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_072000.WAV: Copied (new)
2026/03/13 11:33:33 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_074000.WAV: Copied (new)
2026/03/13 11:33:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_080000.WAV: Copied (new)
2026/03/13 11:33:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_082000.WAV: Copied (new)
2026/03/13 11:33:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_084000.WAV: Copied (new)
2026/03/13 11:33:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_090000.WAV: Copied (new)
2026/03/13 11:33:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230131_092000.WAV: Copied (new)
2026/03/13 11:33:35 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_094000.WAV: Copied (new)
2026/03/13 11:33:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_100000.WAV: Copied (new)
2026/03/13 11:33:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_102000.WAV: Copied (new)
2026/03/13 11:33:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_104000.WAV: Copied (new)
2026/03/13 11:33:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_110000.WAV: Copied (new)
2026/03/13 11:33:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_112000.WAV: Copied (new)
2026/03/13 11:33:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_114000.WAV: Copied (new)
2026/03/13 11:33:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_120000.WAV: Copied (new)
2026/03/13 11:33:47 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_122000.WAV: Copied (new)
2026/03/13 11:33:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_124000.WAV: Copied (new)
2026/03/13 11:33:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_130000.WAV: Copied (new)
2026/03/13 11:33:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_132000.WAV: Copied (new)
2026/03/13 11:33:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_134000.WAV: Copied (new)
2026/03/13 11:33:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_142000.WAV: Copied (new)
2026/03/13 11:33:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_140000.WAV: Copied (new)
2026/03/13 11:33:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_144000.WAV: Copied (new)
2026/03/13 11:33:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_150000.WAV: Copied (new)
2026/03/13 11:34:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_154000.WAV: Copied (new)
2026/03/13 11:34:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_152000.WAV: Copied (new)
2026/03/13 11:34:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_160000.WAV: Copied (new)
2026/03/13 11:34:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_162000.WAV: Copied (new)
2026/03/13 11:34:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_170000.WAV: Copied (new)
2026/03/13 11:34:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_164000.WAV: Copied (new)
2026/03/13 11:34:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_174000.WAV: Copied (new)
2026/03/13 11:34:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_172000.WAV: Copied (new)
2026/03/13 11:34:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_180000.WAV: Copied (new)
2026/03/13 11:34:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_182000.WAV: Copied (new)
2026/03/13 11:34:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_184000.WAV: Copied (new)
2026/03/13 11:34:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_190000.WAV: Copied (new)
2026/03/13 11:34:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_192000.WAV: Copied (new)
2026/03/13 11:34:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_194000.WAV: Copied (new)
2026/03/13 11:34:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_200000.WAV: Copied (new)
2026/03/13 11:34:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_202000.WAV: Copied (new)
2026/03/13 11:34:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_204000.WAV: Copied (new)
2026/03/13 11:34:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_210000.WAV: Copied (new)
2026/03/13 11:34:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_212000.WAV: Copied (new)
2026/03/13 11:34:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_214000.WAV: Copied (new)
2026/03/13 11:34:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_220000.WAV: Copied (new)
2026/03/13 11:34:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_222000.WAV: Copied (new)
2026/03/13 11:34:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_224000.WAV: Copied (new)
2026/03/13 11:34:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_230000.WAV: Copied (new)
2026/03/13 11:34:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_232000.WAV: Copied (new)
2026/03/13 11:34:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230210_234000.WAV: Copied (new)
2026/03/13 11:34:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_000000.WAV: Copied (new)
2026/03/13 11:34:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_002000.WAV: Copied (new)
2026/03/13 11:34:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_004000.WAV: Copied (new)
2026/03/13 11:34:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_010000.WAV: Copied (new)
2026/03/13 11:34:47 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_014000.WAV: Copied (new)
2026/03/13 11:34:47 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_012000.WAV: Copied (new)
2026/03/13 11:34:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_020000.WAV: Copied (new)
2026/03/13 11:34:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_022000.WAV: Copied (new)
2026/03/13 11:34:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_024000.WAV: Copied (new)
2026/03/13 11:34:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_030000.WAV: Copied (new)
2026/03/13 11:34:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_032000.WAV: Copied (new)
2026/03/13 11:34:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_034000.WAV: Copied (new)
2026/03/13 11:34:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_042000.WAV: Copied (new)
2026/03/13 11:34:59 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_040000.WAV: Copied (new)
2026/03/13 11:35:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_044000.WAV: Copied (new)
2026/03/13 11:35:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_050000.WAV: Copied (new)
2026/03/13 11:35:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_052000.WAV: Copied (new)
2026/03/13 11:35:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_060000.WAV: Copied (new)
2026/03/13 11:35:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_054000.WAV: Copied (new)
2026/03/13 11:35:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_062000.WAV: Copied (new)
2026/03/13 11:35:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_064000.WAV: Copied (new)
2026/03/13 11:35:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_070000.WAV: Copied (new)
2026/03/13 11:35:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_072000.WAV: Copied (new)
2026/03/13 11:35:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_074000.WAV: Copied (new)
2026/03/13 11:35:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_080000.WAV: Copied (new)
2026/03/13 11:35:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_084000.WAV: Copied (new)
2026/03/13 11:35:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_082000.WAV: Copied (new)
2026/03/13 11:35:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_090000.WAV: Copied (new)
2026/03/13 11:35:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_092000.WAV: Copied (new)
2026/03/13 11:35:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_094000.WAV: Copied (new)
2026/03/13 11:35:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_100000.WAV: Copied (new)
2026/03/13 11:35:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_102000.WAV: Copied (new)
2026/03/13 11:35:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_104000.WAV: Copied (new)
2026/03/13 11:35:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_110000.WAV: Copied (new)
2026/03/13 11:35:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_112000.WAV: Copied (new)
2026/03/13 11:35:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_114000.WAV: Copied (new)
2026/03/13 11:35:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_120000.WAV: Copied (new)
2026/03/13 11:35:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_122000.WAV: Copied (new)
2026/03/13 11:35:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_130000.WAV: Copied (new)
2026/03/13 11:35:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_124000.WAV: Copied (new)
2026/03/13 11:35:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_132000.WAV: Copied (new)
2026/03/13 11:35:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_134000.WAV: Copied (new)
2026/03/13 11:35:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_140000.WAV: Copied (new)
2026/03/13 11:35:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_142000.WAV: Copied (new)
2026/03/13 11:35:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_144000.WAV: Copied (new)
2026/03/13 11:35:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_150000.WAV: Copied (new)
2026/03/13 11:35:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_154000.WAV: Copied (new)
2026/03/13 11:35:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_152000.WAV: Copied (new)
2026/03/13 11:35:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_160000.WAV: Copied (new)
2026/03/13 11:35:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_162000.WAV: Copied (new)
